,Term,Stem,wTFref,SType,Inn-Score,Inn-TF,Inn-wTF,Ope-Score,Ope-TF,Ope-wTF
1467,ethnic,ethnic,2.7840836081723563e-05,raw,0.9655358223963407,4.0,7.311544929443592e-05,,,
1468,etymology,etymolog,,noref,,4.0,7.311544929443592e-05,,,
1469,europe,europ,0.00025270912751102924,raw,0.8392420970720488,32.0,0.0005849235943554873,0.4669048247613412,8.0,0.0004030835894593641
1470,european,european,0.000130637769306549,raw,1.4990528573644024,32.0,0.0005849235943554873,2.543781604840339,33.0,0.0016627198065198771
1471,eutelsat,eutelsat,,noref,,,,,8.0,0.0004030835894593641
1472,evaluating,evalu,1.4991219428620379e-05,raw,1.807718582116774,5.0,9.13943116180449e-05,,,
1473,evaluated,evalu,2.355763053068917e-05,raw,1.5380550151676715,6.0,0.00010967317394165388,,,
1474,evaluate,evalu,2.7840836081723563e-05,raw,1.3710009305045052,6.0,0.00010967317394165388,,,
1475,evaluation,evalu,6.638968604103311e-05,raw,1.8882574446007863,24.0,0.0004386926957666155,,,
1476,even,even,0.0025056752473551205,raw,-0.7774334826622822,63.0,0.0011515683263873657,-1.1985609191424216,15.0,0.0007557817302363078
1477,event,event,0.00017346982481689297,raw,-0.17081679425461596,8.0,0.00014623089858887184,,,
1478,events,event,0.0002163018803272369,raw,0.5735927396201504,21.0,0.00038385610879578853,,,
1479,eventual,eventu,2.355763053068917e-05,raw,1.132589907059507,4.0,7.311544929443592e-05,,,
1480,eventually,eventu,0.00011136334432689425,raw,1.137386079323,19.0,0.0003472983841485706,0.8163421013998429,5.0,0.0002519272434121026
1481,ever,ever,0.0007367113547779158,raw,-1.7505406895800983,7.0,0.00012795203626526284,,,
1482,everett,everett,6.424808326551591e-06,raw,2.6550164425039777,5.0,9.13943116180449e-05,,,
1483,every,everi,0.0010515269627789437,raw,-1.4873039515949968,13.0,0.00023762521020691672,-1.4288583078132502,5.0,0.0002519272434121026
1484,everybody,everybodi,0.0001541953998372382,raw,,,,1.2793770613294853,11.0,0.0005542399355066257
1485,everyday,everyday,2.5699233306206364e-05,raw,1.6051943180052999,7.0,0.00012795203626526284,,,
1486,everyone,everyon,0.00020131066089861652,raw,,,,1.1798024827387028,13.0,0.0006550108328714667
1487,everything,everyth,0.0003961965134706815,raw,-1.4667270939062376,5.0,9.13943116180449e-05,,,
1488,evidence,evid,0.0004368869662055082,raw,0.6327333146640901,45.0,0.000822548804562404,-0.7736777251771558,4.0,0.00020154179472968206
1489,evolution,evolut,2.9982438857240758e-05,raw,2.683187319470674,24.0,0.0004386926957666155,2.128528490366012,5.0,0.0002519272434121026
1490,evolutionary,evolutionari,8.566411102068788e-06,raw,3.4659466587203065,15.0,0.0002741829348541347,,,
1491,evolving,evolv,1.392041804086178e-05,stem,,,,2.384958019313688,3.0,0.00015115634604726154
1492,exact,exact,5.782327493896432e-05,raw,-0.05303375859823247,3.0,5.483658697082694e-05,,,
1493,examined,examin,5.9964877714481516e-05,raw,0.19828066968267363,4.0,7.311544929443592e-05,,,
1494,examination,examin,6.210648048999872e-05,raw,0.38633290118561325,5.0,9.13943116180449e-05,,,
1495,examine,examin,7.06728915920675e-05,raw,0.03397761839139744,4.0,7.311544929443592e-05,,,
1496,examples,exampl,0.00011350494710241145,raw,1.8374605513155116,39.0,0.0007128756306207501,2.7987739066392727,37.0,0.0018642616012495591
1497,example,exampl,0.0006253480104510215,raw,1.2296109512674613,117.0,0.0021386268918622505,0.9471300080786149,32.0,0.0016123343578374565
1498,excavators,excav,6.424808326551591e-06,stem,2.431872891189768,4.0,7.311544929443592e-05,,,
1499,exceptionally,except,1.7132822204137576e-05,raw,1.1633615657262608,3.0,5.483658697082694e-05,,,
1500,exceptional,except,4.0690452734826745e-05,raw,0.8091897520056469,5.0,9.13943116180449e-05,,,
1501,exceptions,except,5.5681672163447126e-05,raw,0.2723886418363954,4.0,7.311544929443592e-05,,,
1502,exception,except,8.566411102068788e-05,raw,-0.15839427425605868,4.0,7.311544929443592e-05,,,
1503,except,except,0.0003876301023686127,raw,-1.4448683000937386,5.0,9.13943116180449e-05,-0.9417368350505463,3.0,0.00015115634604726154
1504,exchanges,exchang,1.0708013877585985e-05,raw,2.4806630553591997,7.0,0.00012795203626526284,,,
1505,exchange,exchang,0.0001499121942862038,raw,0.9402180144120508,21.0,0.00038385610879578853,0.9890942071776468,8.0,0.0004030835894593641
1506,exclusive,exclus,5.9964877714481516e-05,raw,-0.0894014027691073,3.0,5.483658697082694e-05,,,
1507,executives,execut,1.9274424979654775e-05,raw,1.7387257106298224,6.0,0.00010967317394165388,,,
1508,exemplified,exemplifi,6.424808326551591e-06,raw,2.1441908187379872,3.0,5.483658697082694e-05,,,
1509,exercises,exercis,4.925686383689553e-05,raw,,,,2.420548964416391,11.0,0.0005542399355066257
1510,exhibited,exhibit,2.141602775517197e-05,raw,1.227900086863832,4.0,7.311544929443592e-05,,,
1511,exhibition,exhibit,4.711526106137834e-05,raw,1.8257370876194523,16.0,0.0002924617971777437,,,
1512,exhibit,exhibit,5.3540069387929924e-05,raw,0.023927282537895868,3.0,5.483658697082694e-05,1.037884371347079,3.0,0.00015115634604726154
1513,existed,exist,8.566411102068788e-05,raw,0.65253594196027,9.0,0.0001645097609124808,,,
1514,exists,exist,8.994731657172227e-05,raw,0.3524313495099318,7.0,0.00012795203626526284,0.5190905779319114,3.0,0.00015115634604726154
1515,exist,exist,0.00012635456375551462,raw,0.4645486476306381,11.0,0.00020106748555969876,1.4785057364398213,11.0,0.0005542399355066257
1516,existing,exist,0.00012849616653103183,raw,2.1102892670623055,58.0,0.0010601740147693208,1.2610279226612888,9.0,0.00045346903814178467
1517,existence,exist,0.00022915149698034008,raw,-0.13074274292554872,11.0,0.00020106748555969876,,,
1518,expands,expand,6.424808326551591e-06,raw,2.1441908187379872,3.0,5.483658697082694e-05,,,
1519,expanded,expand,4.283205551034394e-05,raw,0.940218014412051,6.0,0.00010967317394165388,1.5487099951130696,4.0,0.00020154179472968206
1520,expanding,expand,5.9964877714481516e-05,raw,-0.0894014027691073,3.0,5.483658697082694e-05,,,
1521,expansion,expans,0.00010065533044930826,raw,0.3734847587077643,8.0,0.00014623089858887184,0.694294666957002,4.0,0.00020154179472968206
1522,expectations,expect,4.925686383689553e-05,raw,1.2059211801450564,9.0,0.0001645097609124808,,,
1523,expect,expect,0.00023129309975585728,raw,-1.4393281197181231,3.0,5.483658697082694e-05,,,
1524,expected,expect,0.00040047971902171584,raw,-0.8896932207803803,9.0,0.0001645097609124808,,,
1525,expenditure,expenditur,2.355763053068917e-05,raw,1.3557334583737166,5.0,9.13943116180449e-05,,,
1526,expenditures,expenditur,9.637212489827387e-05,raw,-0.5638593823642232,3.0,5.483658697082694e-05,,,
1527,expensive,expens,9.423052212275668e-05,raw,0.305911333875039,7.0,0.00012795203626526284,,,
1528,experimenting,experi,1.4991219428620379e-05,raw,,,,2.3108500471599664,3.0,0.00015115634604726154
1529,experiences,experi,0.00011350494710241145,raw,0.3711234825220844,9.0,0.0001645097609124808,0.2864682826631577,3.0,0.00015115634604726154
1530,experiment,experi,0.00013492097485758343,raw,0.4859627421344545,12.0,0.00021934634788330776,,,
1531,experiments,experi,0.000141345783184135,raw,1.8863617094358873,51.0,0.000932221978504058,,,
1532,experience,experi,0.0005910823660427464,raw,-0.768159845876953,15.0,0.0002741829348541347,-0.8528150457358797,5.0,0.0002519272434121026
1533,experienced,experienc,0.00011350494710241145,raw,-0.7274888061460252,3.0,5.483658697082694e-05,,,
1534,experiential,experienti,8.566411102068788e-06,raw,1.856508746286206,3.0,5.483658697082694e-05,,,
1535,experimentation,experiment,2.7840836081723563e-05,raw,1.7764660386126694,9.0,0.0001645097609124808,,,
1536,experimental,experiment,8.138090546965349e-05,raw,0.9915113087996015,12.0,0.00021934634788330776,,,
1537,experts,expert,8.138090546965349e-05,raw,0.7038292363478205,9.0,0.0001645097609124808,0.9068561089406748,4.0,0.00020154179472968206
1538,expertise,expertis,6.424808326551591e-06,raw,4.136620983428193,22.0,0.0004021349711193975,4.2567601962152795,9.0,0.00045346903814178467
1539,expire,expir,8.566411102068788e-06,stem,2.1441908187379872,4.0,7.311544929443592e-05,,,
1540,expired,expir,1.0708013877585985e-05,raw,2.837337999297932,10.0,0.0001827886232360898,,,
1541,explaining,explain,2.7840836081723563e-05,raw,0.6778537499445598,3.0,5.483658697082694e-05,,,
1542,explains,explain,4.283205551034394e-05,raw,0.5347529063038866,4.0,7.311544929443592e-05,,,
1543,explain,explain,0.0001370625776331006,raw,0.693357936480525,15.0,0.0002741829348541347,,,
1544,explained,explain,0.00017132822204137576,raw,0.0647492770581511,10.0,0.0001827886232360898,-0.125266438458602,3.0,0.00015115634604726154
1545,explanation,explan,9.208891934723948e-05,raw,0.3289008520997376,7.0,0.00012795203626526284,,,
1546,explicit,explicit,5.139846661241273e-05,raw,1.4510436381780418,12.0,0.00021934634788330776,1.078706365867334,3.0,0.00015115634604726154
1547,explicitly,explicitli,1.2849616653103182e-05,raw,1.9618692619440323,5.0,9.13943116180449e-05,2.9758263507532154,5.0,0.0002519272434121026
1548,exploitation,exploit,1.0708013877585985e-05,raw,1.9210472674237773,4.0,7.311544929443592e-05,,,
1549,exploitative,exploit,1.445581873474108e-05,stem,1.3332606025216582,3.0,5.483658697082694e-05,,,
1550,exploit,exploit,1.9274424979654775e-05,raw,1.0455785300698772,3.0,5.483658697082694e-05,,,
1551,explorers,explor,6.424808326551591e-06,raw,2.1441908187379872,3.0,5.483658697082694e-05,,,
1552,explored,explor,2.355763053068917e-05,raw,1.3557334583737166,5.0,9.13943116180449e-05,,,
1553,explore,explor,2.5699233306206364e-05,raw,1.6051943180052999,7.0,0.00012795203626526284,,,
1554,exploration,explor,5.3540069387929924e-05,raw,1.227900086863832,10.0,0.0001827886232360898,,,
1555,exploratory,exploratori,8.566411102068788e-06,raw,3.5304851798578776,16.0,0.0002924617971777437,,,
1556,explosive,explos,3.640724718379235e-05,raw,1.256887623737084,7.0,0.00012795203626526284,,,
1557,expo,expo,,noref,,5.0,9.13943116180449e-05,,,
1558,exponential,exponenti,,noref,,3.0,5.483658697082694e-05,,,
1559,export,export,2.141602775517197e-05,raw,0.940218014412051,3.0,5.483658697082694e-05,,,
1560,exposed,expos,7.28144943675847e-05,raw,-0.28355741721006467,3.0,5.483658697082694e-05,,,
1561,exposure,exposur,5.3540069387929924e-05,raw,0.023927282537895868,3.0,5.483658697082694e-05,,,
1562,expressed,express,0.00016062020816378977,raw,-0.5638593823642232,5.0,9.13943116180449e-05,,,
1563,expression,express,0.00016918661926585858,raw,0.6079563103271813,17.0,0.0003107406595013526,,,
1564,extends,extend,2.5699233306206364e-05,raw,1.268722081384087,5.0,9.13943116180449e-05,,,
1565,extending,extend,6.210648048999872e-05,raw,0.5686544579795678,6.0,0.00010967317394165388,,,
1566,extend,extend,6.638968604103311e-05,raw,0.6561137633081539,7.0,0.00012795203626526284,1.1104550641819144,4.0,0.00020154179472968206
1567,extended,extend,0.00011778815265344584,raw,-0.07138289726642895,6.0,0.00010967317394165388,1.230256263994535,8.0,0.0004030835894593641
1568,extensions,extens,1.7132822204137576e-05,raw,1.1633615657262608,3.0,5.483658697082694e-05,3.5636130156553345,12.0,0.0006046253841890462
1569,extensively,extens,2.141602775517197e-05,raw,0.940218014412051,3.0,5.483658697082694e-05,,,
1570,extension,extens,7.70976999186191e-05,raw,0.8632569732759227,10.0,0.0001827886232360898,0.9609233302109506,4.0,0.00020154179472968206
1571,extensive,extens,9.423052212275668e-05,raw,0.4394427264995617,8.0,0.00014623089858887184,,,
1572,extent,extent,0.00023557630530689168,raw,0.0827677825608293,14.0,0.0002559040725305257,-0.44372016957713656,3.0,0.00015115634604726154
1573,external,extern,9.208891934723948e-05,raw,1.8794982645109046,33.0,0.0006032024566790963,1.4763893335334433,8.0,0.0004030835894593641
1574,externalities,extern,9.208891934723948e-05,stem,-0.23071493583568492,4.0,7.311544929443592e-05,,,
1575,externally,extern,9.208891934723948e-05,stem,0.17475017227247938,6.0,0.00010967317394165388,,,
1576,extremely,extrem,0.00010708013877585985,raw,-0.15839427425605868,5.0,9.13943116180449e-05,,,
1577,extreme,extrem,0.00013277937208206622,raw,-0.3735056538730043,5.0,9.13943116180449e-05,0.4173078836219691,4.0,0.00020154179472968206
1578,extrinsic,extrins,,noref,,12.0,0.00021934634788330776,,,
1579,eye,eye,0.000261275538613098,raw,-1.56121793732716,3.0,5.483658697082694e-05,,,
1580,eysenck,eysenck,,noref,,10.0,0.0001827886232360898,,,
1581,fab,fab,,noref,,,,,3.0,0.00015115634604726154
1582,fabrication,fabric,1.7132822204137576e-05,raw,,,,2.6881442783014347,5.0,0.0002519272434121026
1583,facing,face,7.28144943675847e-05,raw,-0.28355741721006467,3.0,5.483658697082694e-05,,,
1584,faced,face,0.00011564654987792864,raw,-0.7461809391581777,3.0,5.483658697082694e-05,,,
1585,face,face,0.0007945346297168802,raw,-1.6925697021896124,8.0,0.00014623089858887184,,,
1586,facebook,facebook,,noref,,11.0,0.00020106748555969876,,,
1587,facility,facil,2.355763053068917e-05,raw,1.8257370876194523,8.0,0.00014623089858887184,,,
1588,facilities,facil,0.0002141602775517197,raw,-1.3623670785819948,3.0,5.483658697082694e-05,,,
1589,facilitate,facilit,1.0708013877585985e-05,raw,2.1441908187379872,5.0,9.13943116180449e-05,2.93500435623296,4.0,0.00020154179472968206
1590,facilitated,facilit,1.0708013877585985e-05,stem,1.6333651949719963,3.0,5.483658697082694e-05,,,
1591,facilitating,facilit,1.0708013877585985e-05,stem,1.9210472674237773,4.0,7.311544929443592e-05,,,
1592,facts,fact,0.00018631944146999614,raw,-0.12449272258037747,9.0,0.0001645097609124808,,,
1593,fact,fact,0.000957296440656187,raw,-1.655782682881536,10.0,0.0001827886232360898,-0.7471861097301794,9.0,0.00045346903814178467
1594,factor,factor,0.000152053797061721,raw,1.1003867665648723,25.0,0.00045697155809022445,1.1980531234999001,10.0,0.0005038544868242052
1595,factors,factor,0.0002270098942048229,raw,1.1943237913302276,41.0,0.0007494333552679681,0.10414672586920325,5.0,0.0002519272434121026
1596,factory,factori,6.85312888165503e-05,raw,0.0647492770581511,4.0,7.311544929443592e-05,,,
1597,factual,factual,1.4991219428620379e-05,raw,1.2968929583507833,3.0,5.483658697082694e-05,,,
1598,faculty,faculti,0.0001584786053882726,raw,-0.5504363620320825,5.0,9.13943116180449e-05,,,
1599,fails,fail,2.9982438857240758e-05,raw,,,,1.617702866600021,3.0,0.00015115634604726154
1600,fail,fail,7.92393026941363e-05,raw,0.6127144477735984,8.0,0.00014623089858887184,,,
1601,failed,fail,0.0001584786053882726,raw,0.3250323753218174,12.0,0.00021934634788330776,,,
1602,failures,failur,8.566411102068788e-06,raw,3.060481550612142,10.0,0.0001827886232360898,,,
1603,failure,failur,0.00019060264702103053,raw,0.48876779306206314,17.0,0.0003107406595013526,,,
1604,fairness,fair,1.2849616653103182e-05,raw,,,,2.7526827994390057,4.0,0.00020154179472968206
1605,fair,fair,0.00016704501649034137,raw,-0.6030800955175044,5.0,9.13943116180449e-05,1.2863457306455786,12.0,0.0006046253841890462
1606,fairly,fairli,0.00012421296097999744,raw,-0.8176399031403228,3.0,5.483658697082694e-05,,,
1607,fall,fall,0.00031481560800102797,raw,-1.236803855606649,5.0,9.13943116180449e-05,,,
1608,fame,fame,3.854884995930955e-05,raw,0.6401134219617128,4.0,7.311544929443592e-05,,,
1609,families,famili,0.0001456289887351694,raw,-0.46587897400401934,5.0,9.13943116180449e-05,,,
1610,family,famili,0.0007088705186961922,raw,-1.0188702270238175,14.0,0.0002559040725305257,,,
1611,famous,famou,0.00019060264702103053,raw,-0.5526860817660979,6.0,0.00010967317394165388,,,
1612,famously,famous,,noref,,3.0,5.483658697082694e-05,,,
1613,far,far,0.000912322782370326,raw,-1.2021983264291736,15.0,0.0002741829348541347,-1.1045319694941456,6.0,0.0003023126920945231
1614,farm,farm,0.00026555874416413244,raw,,,,0.28377649099744645,7.0,0.0003526981407769436
1615,farmers,farmer,7.06728915920675e-05,raw,0.2571211697056072,5.0,9.13943116180449e-05,,,
1616,fashion,fashion,0.0001477705915106866,raw,-0.4804777734251721,5.0,9.13943116180449e-05,,,
1617,fast,fast,0.00016704501649034137,raw,0.09006708504244086,10.0,0.0001827886232360898,,,
1618,faster,faster,3.854884995930955e-05,raw,2.087032404898038,17.0,0.0003107406595013526,,,
1619,father,father,0.00039191330791964706,raw,-1.4558574216693336,5.0,9.13943116180449e-05,,,
1620,favor,favor,0.00016704501649034137,raw,-0.6030800955175044,5.0,9.13943116180449e-05,,,
1621,favorite,favorit,8.780571379620508e-05,raw,-0.18308688684643015,4.0,7.311544929443592e-05,,,
1622,feature,featur,7.92393026941363e-05,raw,0.14271081852786283,5.0,9.13943116180449e-05,1.744454572239165,9.0,0.00045346903814178467
1623,features,featur,0.00017132822204137576,raw,0.40122151367936393,14.0,0.0002559040725305257,1.5487099951130696,16.0,0.0008061671789187282
1624,february,februari,9.637212489827387e-05,raw,0.8224349787556675,12.0,0.00021934634788330776,1.5487099951130696,9.0,0.00045346903814178467
1625,fed,fed,8.780571379620508e-05,raw,-0.18308688684643015,4.0,7.311544929443592e-05,,,
1626,federation,feder,3.212404163275796e-05,raw,3.173810235919145,42.0,0.0007677122175915771,,,
1627,federal,feder,0.0005268342827772305,raw,-1.4152305681390627,7.0,0.00012795203626526284,-0.9608892672653021,4.0,0.00020154179472968206
1628,fedorov,fedorov,,noref,,3.0,5.483658697082694e-05,,,
1629,fee,fee,3.426564440827515e-05,raw,,,,3.0246165149226476,14.0,0.0007053962815538873
1630,fees,fee,6.210648048999872e-05,raw,,,,1.8702936192405317,8.0,0.0004030835894593641
1631,feedback,feedback,8.566411102068788e-06,raw,3.060481550612142,10.0,0.0001827886232360898,3.3812914588613796,5.0,0.0002519272434121026
1632,feelings,feel,0.000130637769306549,raw,-0.8680707567672146,3.0,5.483658697082694e-05,,,
1633,feeling,feel,0.0003683556773889579,raw,-1.6170092969555756,4.0,7.311544929443592e-05,,,
1634,feel,feel,0.00046258619951171457,raw,-1.2851774398908649,7.0,0.00012795203626526284,,,
1635,feist,feist,,noref,,3.0,5.483658697082694e-05,,,
1636,fellow,fellow,0.00013492097485758343,raw,,,,0.40130754227552784,4.0,0.00020154179472968206
1637,felt,felt,0.0007645521908596393,raw,-2.3472506019217616,4.0,7.311544929443592e-05,,,
1638,feminist,feminist,,noref,,4.0,7.311544929443592e-05,,,
1639,festival,festiv,5.782327493896432e-05,raw,,,,1.4717489539769413,5.0,0.0002519272434121026
1640,ffii,ffii,,noref,,,,,8.0,0.0004030835894593641
1641,fibers,fiber,4.925686383689553e-05,raw,0.10730889147694697,3.0,5.483658697082694e-05,,,
1642,fiber,fiber,5.782327493896432e-05,raw,0.23464831385354845,4.0,7.311544929443592e-05,,,
1643,fiction,fiction,9.851372767379107e-05,raw,-0.2981562166312175,4.0,7.311544929443592e-05,,,
1644,fields,field,0.0001541953998372382,raw,0.8632569732759227,20.0,0.0003655772464721796,,,
1645,field,field,0.000586799160491712,raw,0.6741974387414493,63.0,0.0011515683263873657,0.4353915590552645,18.0,0.0009069380762835693
